Customer_ID,total_transactions,total_quantity,total_revenue,avg_order_value,first_purchase,last_purchase,customer_lifetime_days,recency_days
13672.0,3,138,419.92,23.32888888888889,2009-12-09 11:40:00,2011-02-11 13:53:00,429,300
13673.0,2,119,396.92,6.106461538461539,2011-11-07 15:40:00,2011-11-21 12:11:00,13,18
13674.0,1,102,240.68,17.19142857142857,2010-10-03 10:41:00,2010-10-03 10:41:00,0,432
13675.0,2,330,486.82000000000005,19.472800000000003,2011-02-28 12:14:00,2011-07-11 12:57:00,133,150
13676.0,2,104,243.9,18.76153846153846,2010-03-30 16:53:00,2010-06-18 17:30:00,80,538
13677.0,2,218,556.1899999999999,5.19803738317757,2010-07-07 17:25:00,2010-10-31 11:32:00,115,404
13678.0,1,924,232.6,14.5375,2011-07-11 10:14:00,2011-07-11 10:14:00,0,151
13679.0,3,102,281.26,5.6251999999999995,2009-12-04 16:52:00,2010-08-03 12:13:00,241,493
13680.0,12,5252,11435.67,17.539371165644173,2009-12-04 14:14:00,2011-12-08 13:47:00,733,0
13681.0,4,360,827.83,14.523333333333333,2011-07-07 15:21:00,2011-11-22 11:13:00,137,17
13682.0,1,10,59.5,19.833333333333332,2011-06-05 14:06:00,2011-06-05 14:06:00,0,186
13683.0,1,180,258.6,25.860000000000003,2010-09-08 10:00:00,2010-09-08 10:00:00,0,457
13684.0,4,235,596.98,5.476880733944954,2010-03-28 14:48:00,2011-02-27 10:13:00,335,285
13685.0,7,5056,3119.44,79.98564102564103,2011-10-10 12:59:00,2011-12-07 11:41:00,57,2
13686.0,3,378,409.04,12.030588235294118,2010-11-03 13:44:00,2011-06-10 09:10:00,218,182
13687.0,1,87167,11880.84,264.01866666666666,2010-09-27 16:30:00,2010-09-27 16:30:00,0,437
13688.0,1,130,375.5,75.1,2010-03-14 14:11:00,2010-03-14 14:11:00,0,634
13689.0,2,722,1259.5,139.94444444444446,2010-09-21 10:27:00,2011-10-07 13:21:00,381,62
13690.0,1,67,172.25,19.13888888888889,2011-10-11 15:03:00,2011-10-11 15:03:00,0,58
13691.0,1,145,212.78,3.9403703703703705,2010-11-08 17:34:00,2010-11-08 17:34:00,0,395
13692.0,5,2101,3114.4,32.44166666666667,2010-10-15 13:28:00,2011-11-15 11:17:00,395,24
13693.0,9,880,2011.82,18.97943396226415,2009-12-07 11:29:00,2010-11-30 18:21:00,358,373
13694.0,143,189205,196482.81,128.8411868852459,2009-12-04 15:26:00,2011-12-06 09:32:00,731,3
13695.0,16,1791,2770.73,28.861770833333335,2010-05-11 11:07:00,2011-11-08 14:26:00,546,30
13696.0,3,552,2020.4,84.18333333333334,2010-02-11 14:17:00,2010-10-14 09:44:00,244,421
13697.0,1,177,151.29999999999998,12.608333333333333,2011-11-01 09:14:00,2011-11-01 09:14:00,0,38
13698.0,2,231,465.53000000000003,11.638250000000001,2010-01-27 09:02:00,2010-04-22 11:52:00,85,596
13699.0,2,219,764.15,20.6527027027027,2010-06-07 13:03:00,2011-07-07 16:51:00,395,154
13700.0,13,2809,2613.46,10.754979423868313,2010-02-07 10:53:00,2011-11-13 13:00:00,644,25
13701.0,1,80,161.0,17.88888888888889,2010-09-19 12:39:00,2010-09-19 12:39:00,0,446
13702.0,1,74,135.18,27.036,2010-09-20 11:40:00,2010-09-20 11:40:00,0,445
13703.0,2,128,425.56,11.501621621621622,2010-10-20 13:11:00,2011-01-25 13:10:00,96,317
13704.0,9,1531,2308.06,17.224328358208954,2011-09-12 14:40:00,2011-12-04 15:13:00,83,4
13705.0,7,1009,2035.33,24.23011904761905,2010-03-25 17:19:00,2011-12-02 12:32:00,616,7
13706.0,2,301,631.17,16.609736842105264,2010-03-23 09:18:00,2011-02-10 09:21:00,324,302
13707.0,5,2210,3365.86,21.715225806451613,2010-06-21 11:57:00,2011-03-17 18:03:00,269,266
13708.0,1,306,296.88,5.821176470588235,2011-03-13 13:46:00,2011-03-13 13:46:00,0,270
13709.0,18,4130,7591.75,18.60723039215686,2010-01-11 10:40:00,2011-12-06 10:28:00,693,3
13710.0,3,336,509.52,33.967999999999996,2010-04-06 12:54:00,2011-11-08 08:16:00,580,31
13711.0,9,819,1792.26,19.48108695652174,2009-12-15 19:04:00,2011-05-05 10:31:00,505,218
13712.0,2,1128,766.42,23.224848484848483,2010-04-08 11:16:00,2011-04-07 12:33:00,364,246
13713.0,3,286,743.26,9.064146341463415,2010-05-05 16:48:00,2010-10-27 16:18:00,174,407
13714.0,1,50,161.35,5.378333333333333,2010-08-31 13:57:00,2010-08-31 13:57:00,0,464
13715.0,17,4934,8483.29,15.886310861423222,2010-03-11 15:33:00,2011-03-03 19:21:00,357,280
13716.0,1,138,138.28,6.584761904761905,2011-03-15 13:49:00,2011-03-15 13:49:00,0,268
13717.0,8,2144,1763.3,14.220161290322581,2010-08-11 09:40:00,2011-11-07 14:13:00,453,31
13718.0,2,173,306.55,25.545833333333334,2011-02-17 11:58:00,2011-04-07 13:24:00,49,245
13719.0,11,1599,2815.25,11.216135458167331,2010-05-17 14:36:00,2011-11-24 15:26:00,556,14
13720.0,4,501,799.9,18.60232558139535,2011-03-30 09:17:00,2011-08-15 12:46:00,138,116
13721.0,2,512,741.54,17.655714285714286,2010-11-09 17:59:00,2011-11-03 14:05:00,358,35
13722.0,10,3059,5635.41,29.816984126984128,2010-03-03 14:13:00,2011-07-31 12:44:00,514,131
13723.0,6,629,1209.2,20.494915254237288,2010-04-07 14:32:00,2011-05-06 17:04:00,394,216
13724.0,1,130,213.01,5.071666666666666,2010-03-12 15:28:00,2010-03-12 15:28:00,0,636
13725.0,8,806,1980.56,19.043846153846154,2011-02-04 12:18:00,2011-10-21 10:03:00,258,49
13726.0,2,1054,1079.6599999999999,25.70619047619047,2011-08-31 11:06:00,2011-11-01 10:49:00,61,38
13727.0,8,370,1080.05,12.857738095238094,2009-12-09 13:25:00,2011-11-11 09:46:00,701,28
13728.0,16,1269,2855.17,17.409573170731708,2009-12-09 17:13:00,2011-11-03 10:49:00,693,36
13729.0,3,419,724.73,18.582820512820515,2010-01-24 14:57:00,2010-09-30 10:44:00,248,435
13730.0,2,488,752.6,17.50232558139535,2011-07-01 12:47:00,2011-07-27 08:35:00,25,135
13731.0,2,278,610.59,16.068157894736842,2011-04-07 10:10:00,2011-05-04 14:33:00,27,218
13732.0,1,498,491.86,14.904848484848486,2011-11-11 15:49:00,2011-11-11 15:49:00,0,27
13733.0,2,335,487.03000000000003,16.794137931034484,2009-12-04 15:28:00,2010-10-25 12:18:00,324,410
13734.0,4,303,6701.640000000001,239.34428571428575,2010-04-16 08:42:00,2010-07-19 12:04:00,94,508
13735.0,13,4158,9813.22,14.959176829268293,2009-12-13 13:31:00,2011-11-15 11:14:00,701,24
13736.0,7,1552,2766.21,4.966265709156194,2009-12-06 12:07:00,2011-12-04 15:19:00,728,4
13737.0,1,125,339.59999999999997,11.319999999999999,2011-05-23 16:32:00,2011-05-23 16:32:00,0,199
13738.0,1,240,440.93,4.792717391304348,2010-11-08 15:23:00,2010-11-08 15:23:00,0,395
13739.0,2,76,292.2,48.699999999999996,2010-06-30 10:25:00,2011-11-21 13:35:00,509,17
13740.0,5,991,1597.77,16.818631578947368,2009-12-02 12:22:00,2011-04-13 10:32:00,496,240
13741.0,3,218,668.4300000000001,19.65970588235294,2011-05-06 13:43:00,2011-09-29 09:19:00,145,71
13742.0,12,1124,3131.02,9.753956386292835,2011-01-23 14:59:00,2011-11-23 11:07:00,303,16
13743.0,7,1776,1341.6,32.72195121951219,2011-03-25 14:46:00,2011-12-07 10:09:00,256,2
13744.0,2,1249,1156.36,16.060555555555553,2011-02-20 14:08:00,2011-09-05 15:19:00,197,94
13745.0,2,1146,777.36,13.881428571428572,2010-06-11 17:19:00,2011-06-30 16:43:00,383,161
13746.0,1,83,176.69,19.63222222222222,2010-10-22 11:55:00,2010-10-22 11:55:00,0,413
13747.0,2,68,249.39999999999998,41.56666666666666,2010-10-11 09:15:00,2010-12-01 10:37:00,51,373
13748.0,9,1108,2268.35,38.44661016949152,2009-12-01 16:44:00,2011-09-05 09:45:00,642,95
13750.0,11,1370,3602.1800000000003,48.02906666666667,2010-04-01 14:49:00,2011-10-17 12:16:00,563,53
13751.0,1,152,296.25,32.916666666666664,2011-02-24 15:56:00,2011-02-24 15:56:00,0,287
13752.0,7,1007,1590.73,16.744526315789475,2010-06-30 10:23:00,2011-08-07 14:16:00,403,123
13753.0,4,1450,2094.57,26.182125000000003,2009-12-03 10:20:00,2011-02-25 12:48:00,449,287
13754.0,3,315,447.05,21.288095238095238,2010-09-28 15:29:00,2011-07-11 11:51:00,285,151
13755.0,9,1264,2161.35,6.319736842105263,2011-10-07 15:45:00,2011-12-06 12:26:00,59,3
13756.0,23,5441,9207.5,26.458333333333332,2009-12-15 15:18:00,2011-12-07 16:44:00,722,1
13757.0,1,54,195.55,24.44375,2010-02-03 12:37:00,2010-02-03 12:37:00,0,674
13758.0,15,5068,9416.98,30.47566343042071,2009-12-01 10:06:00,2011-11-28 11:11:00,727,11
13759.0,2,287,659.4100000000001,26.376400000000004,2011-09-29 15:40:00,2011-11-06 14:47:00,37,32
13760.0,5,623,1363.6399999999999,11.459159663865545,2010-04-25 13:10:00,2011-10-16 16:13:00,539,53
13761.0,6,1079,1952.17,16.001393442622952,2010-02-21 11:08:00,2011-10-20 14:01:00,606,49
13762.0,5,2608,2472.48,70.64228571428572,2010-01-10 12:13:00,2011-05-05 09:15:00,479,218
13763.0,3,3224,5217.4400000000005,104.34880000000001,2010-09-30 17:39:00,2011-10-07 15:13:00,371,62
13764.0,6,2099,2953.26,7.8544148936170215,2010-03-07 12:56:00,2011-09-30 12:03:00,571,70
13765.0,1,297,352.821,20.754176470588238,2010-02-24 13:46:00,2010-02-24 13:46:00,0,652
13766.0,1,137,190.35,11.197058823529412,2010-08-01 14:25:00,2010-08-01 14:25:00,0,494
13767.0,73,15235,35540.53,44.705069182389934,2009-12-01 10:52:00,2011-12-07 15:00:00,736,1
13768.0,2,373,875.97,26.544545454545457,2009-12-09 10:25:00,2009-12-13 10:41:00,4,726
13769.0,20,2574,5800.42,20.352350877192983,2009-12-16 11:59:00,2011-12-07 15:08:00,721,1
13770.0,4,468,785.37,16.361875,2009-12-09 14:44:00,2010-10-13 15:10:00,308,421
13771.0,9,3140,5728.82,26.522314814814813,2010-02-25 12:37:00,2011-10-06 14:18:00,588,63
13772.0,8,1456,3114.22,5.416034782608695,2010-02-23 13:55:00,2011-11-06 11:43:00,620,33
13773.0,2,174,301.54,15.870526315789474,2010-02-18 10:27:00,2010-11-08 11:49:00,263,396
13774.0,1,192,345.0,15.681818181818182,2011-09-19 12:06:00,2011-09-19 12:06:00,0,81
13775.0,1,455,1049.66,16.661269841269842,2010-04-28 12:15:00,2010-04-28 12:15:00,0,590
13776.0,2,2,623.98,311.99,2010-10-07 16:07:00,2010-10-07 16:11:00,0,427
13777.0,61,26742,56478.42,144.44608695652173,2009-12-02 09:47:00,2011-12-09 12:25:00,737,0
13778.0,4,511,1124.49,25.55659090909091,2010-05-23 13:34:00,2011-08-28 15:25:00,462,102
13779.0,1,53,161.13,5.967777777777777,2010-07-12 11:24:00,2010-07-12 11:24:00,0,515
13780.0,3,481,735.82,7.3582,2010-10-28 19:51:00,2011-12-02 13:49:00,399,6
13781.0,3,300,778.83,13.663684210526316,2009-12-18 15:46:00,2011-04-03 12:08:00,470,250
13782.0,13,649,1793.72,7.351311475409836,2009-12-06 12:52:00,2011-11-27 11:54:00,720,12
13783.0,4,3437,1542.09,154.209,2010-02-04 13:47:00,2010-08-09 09:23:00,185,487
13784.0,14,2827,2910.23,67.67976744186046,2010-09-15 12:27:00,2011-11-30 09:33:00,440,9
13785.0,4,151,542.49,18.083000000000002,2010-09-05 16:01:00,2010-10-07 09:25:00,31,428
13786.0,6,1652,3358.94,27.088225806451614,2009-12-03 15:32:00,2010-12-07 13:53:00,368,366
13787.0,6,998,1222.5,14.215116279069768,2010-01-14 10:13:00,2011-09-25 12:06:00,619,75
13788.0,1,1,3.75,3.75,2010-07-22 15:50:00,2010-07-22 15:50:00,0,504
13789.0,1,258,239.45999999999998,13.303333333333333,2010-11-16 15:31:00,2010-11-16 15:31:00,0,387
13790.0,1,748,348.8,7.751111111111111,2011-12-05 15:48:00,2011-12-05 15:48:00,0,3
13791.0,2,1200,1516.0,137.8181818181818,2011-06-24 16:38:00,2011-08-04 11:44:00,40,127
13792.0,3,156,383.95,16.693478260869565,2010-10-13 11:05:00,2011-10-04 14:31:00,356,65
13793.0,1,52,96.0,13.714285714285714,2010-03-03 08:25:00,2010-03-03 08:25:00,0,646
13794.0,1,63,126.03,14.003333333333334,2010-06-11 12:30:00,2010-06-11 12:30:00,0,546
13795.0,4,1250,836.3,28.837931034482757,2010-03-12 12:44:00,2010-11-16 17:25:00,249,387
13796.0,1,218,289.7,13.168181818181818,2010-07-28 14:45:00,2010-07-28 14:45:00,0,498
13797.0,3,573,1179.45,15.121153846153847,2010-03-02 12:17:00,2010-09-29 10:34:00,210,436
13798.0,110,48347,75836.87,105.03721606648199,2009-12-08 16:21:00,2011-12-08 15:51:00,729,0
13799.0,9,1539,2803.57,26.448773584905663,2010-03-05 16:39:00,2011-08-15 12:07:00,527,116
13800.0,3,891,1679.56,23.00767123287671,2009-12-03 10:03:00,2011-02-03 12:27:00,427,309
13801.0,1,168,324.8,14.121739130434783,2011-10-04 10:15:00,2011-10-04 10:15:00,0,66
13802.0,19,14129,26259.11,58.61408482142857,2010-02-16 10:11:00,2011-07-24 10:54:00,523,138
13803.0,3,831,1338.91,17.16551282051282,2010-03-31 10:00:00,2011-03-29 12:57:00,363,254
13804.0,9,1833,3208.52,18.985325443786984,2010-09-29 10:26:00,2011-11-09 12:32:00,406,30
13805.0,2,1900,924.6,71.12307692307692,2011-08-02 15:29:00,2011-10-18 14:50:00,76,51
13806.0,1,56,256.38,25.637999999999998,2011-10-07 11:43:00,2011-10-07 11:43:00,0,63
13807.0,3,152,534.8,16.7125,2009-12-04 12:41:00,2010-12-07 15:48:00,368,366
13808.0,5,782,1747.66,22.995526315789476,2011-09-04 12:07:00,2011-12-04 12:18:00,91,5
13809.0,3,281,679.7,27.188000000000002,2010-09-05 11:42:00,2011-02-07 13:15:00,155,304
13810.0,3,312,1499.01,42.828857142857146,2011-10-14 12:57:00,2011-11-11 08:33:00,27,28
13811.0,3,68,814.5,62.65384615384615,2011-04-14 18:40:00,2011-06-09 09:54:00,55,183
13812.0,3,333,539.0,14.972222222222221,2011-08-26 12:54:00,2011-10-28 14:27:00,63,41
13813.0,8,1292,2765.47,19.33895104895105,2009-12-06 10:16:00,2011-10-31 10:38:00,694,39
13814.0,3,1214,2257.32,28.573670886075952,2010-06-30 14:12:00,2011-09-08 13:48:00,434,91
13815.0,8,5381,7475.74,20.999269662921346,2010-02-12 10:26:00,2011-11-17 14:19:00,643,21
13816.0,2,269,571.6700000000001,20.416785714285716,2011-10-06 14:37:00,2011-11-16 08:38:00,40,23
13817.0,2,211,382.98,15.957500000000001,2010-12-23 11:46:00,2011-11-10 17:49:00,322,28
13818.0,1,60,61.28,12.256,2010-10-06 12:35:00,2010-10-06 12:35:00,0,429
13819.0,6,2309,2642.35,26.161881188118812,2009-12-01 16:18:00,2011-02-11 10:38:00,436,301
13820.0,3,287,660.65,7.3405555555555555,2010-01-28 12:26:00,2010-10-17 13:46:00,262,417
13821.0,6,483,1410.73,6.749904306220095,2010-01-04 13:36:00,2011-07-18 09:49:00,559,144
13822.0,2,611,632.0,6.583333333333333,2011-10-30 15:55:00,2011-12-04 12:13:00,34,5
13823.0,7,1564,3403.4500000000003,20.880061349693253,2009-12-15 14:34:00,2011-11-21 10:22:00,705,18
13824.0,12,1442,3314.76,33.147600000000004,2010-03-12 15:17:00,2011-11-07 12:41:00,604,32
13825.0,2,182,255.59,6.38975,2009-12-09 14:30:00,2010-03-28 11:02:00,108,621
13826.0,1,82,189.5,18.95,2011-06-16 13:48:00,2011-06-16 13:48:00,0,175
13827.0,3,141,412.05,4.430645161290323,2011-07-19 15:38:00,2011-10-13 12:38:00,85,57
13828.0,1,311,209.49,13.966000000000001,2011-11-17 16:02:00,2011-11-17 16:02:00,0,21
13829.0,1,12,102.0,102.0,2010-10-14 18:19:00,2010-10-14 18:19:00,0,420
13830.0,1,47,156.85000000000002,14.259090909090911,2010-05-07 12:24:00,2010-05-07 12:24:00,0,581
13831.0,18,2557,7023.58,37.5592513368984,2009-12-10 14:50:00,2011-11-23 15:41:00,713,15
13832.0,2,422,613.6899999999999,10.766491228070175,2010-10-13 14:41:00,2011-11-20 15:36:00,403,18
13833.0,2,244,701.36,15.585777777777778,2010-10-31 14:11:00,2011-07-03 13:27:00,244,158
13834.0,2,221,324.19,20.261875,2010-02-08 12:52:00,2010-05-12 10:27:00,92,576
13835.0,7,520,1095.27,15.426338028169013,2010-03-04 08:26:00,2011-11-14 15:37:00,620,24
13836.0,2,273,620.37,20.011935483870968,2010-10-21 13:27:00,2010-11-05 13:31:00,15,398
13837.0,2,183,271.24,14.275789473684211,2011-01-26 12:15:00,2011-05-12 12:10:00,105,211
13838.0,10,794,1966.09,4.165444915254237,2010-05-09 11:40:00,2011-12-04 11:00:00,573,5
13839.0,1,25,139.95000000000002,19.992857142857144,2010-08-10 13:52:00,2010-08-10 13:52:00,0,485
13840.0,1,358,651.4,16.285,2010-10-19 13:34:00,2010-10-19 13:34:00,0,415
13841.0,1,100,85.0,85.0,2011-04-01 12:10:00,2011-04-01 12:10:00,0,252
13842.0,18,2879,5629.91,15.858901408450704,2010-02-16 15:54:00,2011-10-12 10:51:00,602,58
13843.0,1,145,319.75,17.76388888888889,2010-11-23 17:48:00,2010-11-23 17:48:00,0,380
13844.0,1,196,361.62,18.081,2011-11-28 13:21:00,2011-11-28 13:21:00,0,10
13845.0,1,182,312.98,34.775555555555556,2011-10-06 08:25:00,2011-10-06 08:25:00,0,64
13846.0,4,705,1307.79,16.145555555555553,2010-11-05 09:47:00,2011-11-15 12:07:00,375,24
13847.0,1,96,310.72,16.353684210526318,2009-12-20 10:41:00,2009-12-20 10:41:00,0,719
13848.0,8,10200,3335.0,303.1818181818182,2009-12-09 16:17:00,2011-09-08 12:58:00,637,91
13849.0,5,1883,3469.3,15.769545454545455,2010-03-25 12:03:00,2011-10-19 10:59:00,572,51
13850.0,1,944,1595.48,17.155698924731183,2011-08-02 14:04:00,2011-08-02 14:04:00,0,128
13851.0,8,2525,4606.46,32.903285714285715,2010-01-29 11:54:00,2011-09-05 12:36:00,584,95
13852.0,1,85,187.35000000000002,17.031818181818185,2010-04-08 09:06:00,2010-04-08 09:06:00,0,610
13853.0,1,312,1090.14,47.39739130434783,2011-10-13 14:18:00,2011-10-13 14:18:00,0,56
13854.0,39,3710,12253.96,67.70143646408839,2010-01-08 11:28:00,2011-12-01 09:06:00,691,8
13855.0,4,575,1310.3400000000001,17.949863013698632,2009-12-08 16:56:00,2010-07-27 09:53:00,230,500
13856.0,11,1105,1142.03,21.148703703703703,2010-03-30 15:40:00,2011-06-24 10:03:00,450,168
13857.0,6,782,1001.01,7.820390625,2010-05-17 14:21:00,2010-11-11 12:54:00,177,392
13858.0,1,75,216.17,19.651818181818182,2011-10-13 16:17:00,2011-10-13 16:17:00,0,56
13859.0,2,167,515.86,14.329444444444444,2010-06-28 15:36:00,2011-01-17 16:14:00,203,325
13860.0,5,591,1245.9,16.39342105263158,2011-09-14 09:27:00,2011-12-08 12:57:00,85,0
13861.0,2,225,273.26,13.012380952380951,2010-06-27 11:37:00,2010-10-06 14:20:00,101,428
13862.0,9,1927,2556.09,15.9755625,2010-11-15 13:43:00,2011-11-21 16:24:00,371,17
13863.0,4,553,1239.55,17.707857142857144,2010-04-25 13:09:00,2011-04-06 10:20:00,345,247
13864.0,1,192,662.4000000000001,662.4000000000001,2010-11-18 12:50:00,2010-11-18 12:50:00,0,386
13865.0,4,204,501.56,16.718666666666667,2011-02-23 12:04:00,2011-10-12 13:31:00,231,57
13866.0,1,57,145.67000000000002,20.810000000000002,2011-09-26 14:54:00,2011-09-26 14:54:00,0,73
13867.0,3,513,1015.29,16.644098360655736,2011-05-05 17:28:00,2011-11-08 15:48:00,186,30
13868.0,2,1964,3192.54,96.74363636363637,2011-11-01 12:45:00,2011-12-02 16:32:00,31,6
13869.0,10,4358,8111.57,9.432058139534883,2010-01-17 14:53:00,2011-08-08 13:53:00,567,122
13870.0,15,3449,5712.08,23.701576763485477,2010-02-08 12:08:00,2011-12-07 13:23:00,667,1
13871.0,17,3502,7885.85,19.616542288557216,2009-12-20 13:09:00,2011-11-17 10:49:00,696,22
13872.0,3,339,919.57,16.13280701754386,2009-12-14 09:56:00,2010-06-30 15:35:00,198,526
13873.0,8,472,1038.92,17.315333333333335,2010-03-03 12:31:00,2011-08-12 10:08:00,526,119
13874.0,7,864,2049.15,29.697826086956525,2010-02-04 18:39:00,2010-12-16 18:20:00,314,357
13875.0,14,3072,4814.37,17.831,2009-12-17 10:30:00,2011-10-17 09:36:00,668,53
13876.0,1,36,122.7,17.52857142857143,2011-10-07 10:22:00,2011-10-07 10:22:00,0,63
13877.0,3,478,449.68,19.551304347826086,2010-01-19 10:53:00,2011-09-14 15:49:00,603,85
13878.0,4,959,2473.06,23.112710280373832,2010-04-14 13:50:00,2011-10-16 12:19:00,549,54
13879.0,1,204,395.5,15.82,2010-03-04 10:49:00,2010-03-04 10:49:00,0,645
13880.0,17,2589,4391.66,19.177554585152837,2010-05-26 14:29:00,2011-11-18 13:44:00,540,20
13881.0,43,29760,45179.1,98.8601750547046,2010-03-04 14:41:00,2011-12-06 12:50:00,641,3
13882.0,5,953,1191.13,18.325076923076924,2011-10-06 15:28:00,2011-12-07 11:16:00,61,2
13883.0,15,3584,6560.02,20.759556962025318,2009-12-08 17:26:00,2011-11-29 10:45:00,720,10
13884.0,10,797,1888.48,9.939368421052631,2010-08-26 19:57:00,2011-12-02 16:30:00,462,6
13885.0,2,182,506.8,18.1,2011-05-23 08:52:00,2011-06-03 15:07:00,11,188
13886.0,1,126,243.56,15.2225,2011-09-29 13:17:00,2011-09-29 13:17:00,0,70
13887.0,1,147,349.55,18.397368421052633,2011-05-19 17:22:00,2011-05-19 17:22:00,0,203
13888.0,7,903,2169.05,11.788315217391306,2010-05-13 11:57:00,2011-08-12 10:13:00,455,119
13889.0,6,979,1991.23,23.990722891566264,2010-01-22 14:32:00,2011-09-08 09:13:00,593,92
13890.0,14,1392,2927.38,16.921271676300577,2009-12-06 15:15:00,2011-12-08 15:36:00,732,0
13891.0,3,479,863.5600000000001,8.6356,2010-05-06 16:02:00,2010-11-26 15:57:00,203,377
13892.0,6,3125,1267.6499999999999,35.2125,2010-05-13 10:32:00,2011-11-13 11:50:00,549,26
13893.0,1,190,821.1,39.1,2011-02-15 11:30:00,2011-02-15 11:30:00,0,297
13894.0,3,354,564.62,20.911851851851853,2011-02-02 12:54:00,2011-11-16 09:44:00,286,23
13895.0,6,2060,4008.52,21.551182795698924,2009-12-03 13:09:00,2011-11-11 16:57:00,708,27
13896.0,1,149,388.55,18.502380952380953,2010-03-24 08:55:00,2010-03-24 08:55:00,0,625
13897.0,3,820,1160.72,19.67322033898305,2010-01-31 13:48:00,2011-10-20 14:30:00,627,49
13898.0,2,544,686.4,14.921739130434782,2010-10-24 15:42:00,2011-01-18 10:28:00,85,325
13899.0,2,156,388.52,20.448421052631577,2011-03-10 09:30:00,2011-11-23 13:40:00,258,15
13900.0,6,938,1610.59,16.95357894736842,2010-03-25 13:46:00,2011-06-09 19:26:00,441,182
13901.0,15,3344,5676.34,18.310774193548387,2010-01-05 09:29:00,2011-09-28 14:48:00,631,71
13902.0,5,220600,34095.26,541.1946031746032,2009-12-15 10:02:00,2010-03-17 13:09:00,92,631
13903.0,1,103,165.45000000000002,16.545,2010-11-04 17:44:00,2010-11-04 17:44:00,0,399
13904.0,2,332,332.64,12.793846153846154,2011-02-18 11:18:00,2011-11-02 13:41:00,257,36
13905.0,1,135,312.65,26.054166666666664,2009-12-07 11:41:00,2009-12-07 11:41:00,0,732
13906.0,1,100,42.0,42.0,2010-10-26 15:00:00,2010-10-26 15:00:00,0,408
13907.0,1,68,136.8,34.2,2010-01-17 12:22:00,2010-01-17 12:22:00,0,691
13908.0,4,1478,2369.55,19.42254098360656,2011-03-08 12:04:00,2011-09-21 11:49:00,196,79
13909.0,2,302,286.6,7.348717948717949,2010-07-06 16:52:00,2010-10-12 17:22:00,98,422
13911.0,20,4487,4234.99,17.7940756302521,2010-03-01 16:31:00,2011-10-13 15:43:00,590,56
13912.0,1,29,124.95,17.85,2010-10-12 08:43:00,2010-10-12 08:43:00,0,423
13913.0,1,10,42.22,14.073333333333332,2010-07-21 10:11:00,2010-07-21 10:11:00,0,506
13914.0,2,380,626.45,18.983333333333334,2011-11-03 16:28:00,2011-11-28 10:35:00,24,11
13915.0,1,24,70.80000000000001,35.400000000000006,2010-11-10 15:17:00,2010-11-10 15:17:00,0,393
13916.0,4,673,1275.81,17.240675675675675,2010-02-02 10:06:00,2010-09-02 10:04:00,211,463
13917.0,2,228,272.04,15.113333333333335,2011-06-01 12:46:00,2011-10-21 09:56:00,141,49
13918.0,2,1140,1212.8400000000001,40.428000000000004,2011-03-31 18:05:00,2011-10-21 12:25:00,203,49
13919.0,4,1133,1360.68,17.67116883116883,2010-06-17 09:30:00,2011-10-11 14:24:00,481,58
13920.0,4,1772,1774.68,20.635813953488373,2010-05-26 15:48:00,2010-10-04 12:37:00,130,431
13921.0,4,210,730.7,16.606818181818184,2009-12-18 12:19:00,2010-11-02 16:32:00,319,401
13922.0,3,467,865.2,28.84,2010-08-29 14:36:00,2010-12-23 10:38:00,115,351
13923.0,1,185,351.13,17.5565,2011-10-17 12:33:00,2011-10-17 12:33:00,0,53
13924.0,6,1575,1838.8500000000001,15.716666666666669,2011-09-28 15:07:00,2011-12-08 09:39:00,70,1
13925.0,4,331,678.25,16.54268292682927,2011-07-28 12:09:00,2011-09-08 12:47:00,42,92
13926.0,1,104,223.85000000000002,20.35,2011-11-16 13:16:00,2011-11-16 13:16:00,0,22
13927.0,2,463,708.26,17.274634146341462,2010-09-28 16:12:00,2011-09-26 12:00:00,362,74
13928.0,4,129,464.57,17.206296296296298,2011-07-29 15:59:00,2011-11-29 10:33:00,122,10
13929.0,11,1566,3494.1,61.3,2010-01-14 07:25:00,2011-06-23 15:26:00,525,168
13930.0,2,274,337.34,19.843529411764706,2011-07-26 11:00:00,2011-10-13 09:45:00,78,57
13931.0,11,3488,5257.38,19.399926199261994,2009-12-03 10:26:00,2011-09-05 10:12:00,640,95
13932.0,1,72,307.4,19.2125,2011-02-18 12:02:00,2011-02-18 12:02:00,0,294
13933.0,2,205,608.7900000000001,26.469130434782613,2011-07-14 13:35:00,2011-08-22 14:03:00,39,108
13934.0,1,390,922.1,29.74516129032258,2011-03-21 08:39:00,2011-03-21 08:39:00,0,263
13935.0,3,2252,6116.92,76.4615,2010-02-25 16:01:00,2010-04-22 11:21:00,55,596
13936.0,3,661,939.66,15.9264406779661,2010-10-21 14:21:00,2011-06-13 08:47:00,234,179
13937.0,2,587,880.13,16.298703703703705,2010-11-02 12:37:00,2011-06-23 16:35:00,233,168
13938.0,1,70,71.66,10.237142857142857,2011-11-04 14:37:00,2011-11-04 14:37:00,0,34
13939.0,7,1608,1560.96,14.190545454545456,2010-04-06 12:43:00,2011-11-16 13:33:00,589,22
13940.0,4,516,839.14,17.12530612244898,2011-07-18 16:05:00,2011-11-22 15:15:00,126,16
13941.0,15,5426,11122.300000000001,105.92666666666668,2009-12-16 16:10:00,2011-11-18 09:43:00,701,21
13942.0,1,1000,320.0,320.0,2010-06-23 12:35:00,2010-06-23 12:35:00,0,534
