Customer_ID,total_transactions,total_quantity,total_revenue,avg_order_value,first_purchase,last_purchase,customer_lifetime_days,recency_days,churn
13261.0,2,210,944.1,104.9,2011-02-27 10:41:00,2011-03-16 12:22:00,17,268,1
13262.0,3,247,573.45,11.469,2010-04-18 12:14:00,2011-03-21 15:06:00,337,262,1
13263.0,39,5390,8704.69,4.533692708333334,2010-10-22 17:07:00,2011-12-08 13:59:00,411,0,0
13264.0,1,375,722.5600000000001,19.014736842105265,2010-09-23 12:42:00,2010-09-23 12:42:00,0,442,1
13265.0,5,1752,2107.66,23.1610989010989,2011-03-11 09:54:00,2011-10-17 15:02:00,220,52,0
13266.0,19,6837,6135.04,19.98384364820847,2009-12-17 10:52:00,2011-11-28 14:39:00,711,10,0
13267.0,36,4104,9758.26,22.906713615023477,2009-12-07 16:56:00,2011-12-07 11:12:00,729,2,0
13268.0,11,3658,3214.69,7.306113636363636,2011-03-17 13:20:00,2011-11-22 11:51:00,249,17,0
13269.0,28,6564,8891.7,17.819038076152307,2009-12-02 11:47:00,2011-12-08 14:53:00,736,0,0
13270.0,1,400,1180.0,590.0,2010-12-08 14:53:00,2010-12-08 14:53:00,0,365,1
13271.0,1,253,217.38,2.264375,2011-11-02 14:31:00,2011-11-02 14:31:00,0,36,0
13272.0,2,96,276.56,18.43733333333333,2011-09-11 12:06:00,2011-11-08 14:00:00,58,30,0
13273.0,1,153,138.98,8.68625,2011-08-18 14:02:00,2011-08-18 14:02:00,0,112,0
13274.0,1,199,360.85,18.992105263157896,2010-10-26 13:48:00,2010-10-26 13:48:00,0,408,1
13275.0,2,140,241.66,4.8332,2010-03-17 14:05:00,2010-11-21 12:09:00,248,383,1
13276.0,5,855,1939.26,7.788192771084337,2010-03-07 14:05:00,2011-10-07 12:44:00,578,63,0
13277.0,7,382,523.3,22.752173913043475,2010-06-18 08:45:00,2011-11-24 09:21:00,524,15,0
13278.0,4,1358,1435.85,13.294907407407406,2010-04-08 11:59:00,2011-10-30 11:49:00,569,40,0
13279.0,1,73,137.75,15.305555555555555,2011-09-22 17:24:00,2011-09-22 17:24:00,0,77,0
13280.0,7,1495,2322.63,11.060142857142855,2010-03-05 09:07:00,2011-08-09 13:14:00,522,121,0
13281.0,1,201,350.85,15.947727272727274,2010-09-26 16:03:00,2010-09-26 16:03:00,0,438,1
13282.0,4,410,1313.19,25.74882352941177,2010-10-29 14:11:00,2011-11-21 15:33:00,388,17,0
13283.0,4,204,373.36,18.668,2010-03-09 14:36:00,2011-10-11 09:50:00,580,59,0
13284.0,1,91,201.19,15.476153846153846,2011-01-13 09:23:00,2011-01-13 09:23:00,0,330,1
13285.0,6,2457,3364.59,14.565324675324677,2010-03-25 14:26:00,2011-11-16 13:19:00,600,22,0
13286.0,1,274,734.91,14.998163265306122,2010-04-18 15:35:00,2010-04-18 15:35:00,0,599,1
13287.0,3,429,781.59,14.746981132075472,2010-01-04 10:43:00,2010-04-15 15:26:00,101,602,1
13288.0,5,379,927.61,92.761,2010-02-11 14:59:00,2010-09-22 16:32:00,223,442,1
13289.0,1,119,307.95,19.246875,2009-12-16 11:53:00,2009-12-16 11:53:00,0,723,1
13290.0,1,1,208.63,208.63,2010-09-27 16:29:00,2010-09-27 16:29:00,0,437,1
13291.0,11,1619,3320.84,10.124512195121952,2010-02-11 18:36:00,2011-07-07 10:36:00,510,155,0
13292.0,5,530,994.51,16.856101694915253,2010-07-01 14:36:00,2011-11-01 10:04:00,487,38,0
13293.0,6,555,1192.94,16.56861111111111,2010-02-09 12:05:00,2010-11-12 13:28:00,276,391,1
13294.0,3,996,1689.53,16.564019607843136,2010-03-03 12:54:00,2011-06-03 08:54:00,456,189,1
13295.0,4,733,1101.97,16.44731343283582,2010-05-12 09:13:00,2010-12-15 11:21:00,217,359,1
13296.0,6,653,792.51,14.953018867924529,2010-05-11 14:29:00,2011-07-25 13:46:00,439,136,0
13297.0,7,2694,4368.62,35.51723577235772,2010-06-15 12:35:00,2011-12-02 09:32:00,534,7,0
13298.0,1,96,360.0,180.0,2011-12-08 13:11:00,2011-12-08 13:11:00,0,0,0
13299.0,3,416,1218.7,19.656451612903226,2010-06-29 11:30:00,2011-03-16 12:55:00,260,267,1
13300.0,3,455,1285.51,23.37290909090909,2010-05-14 15:56:00,2011-06-23 13:09:00,404,168,0
13301.0,4,345,618.09,7.630740740740741,2011-02-20 13:13:00,2011-08-28 11:25:00,188,103,0
13302.0,2,12,159.2,53.06666666666666,2010-07-01 12:32:00,2011-07-07 17:56:00,371,154,0
13303.0,1,26,61.72,15.43,2010-11-04 14:55:00,2010-11-04 14:55:00,0,399,1
13304.0,4,716,1217.99,15.61525641025641,2010-02-08 12:42:00,2010-12-23 14:35:00,318,350,1
13305.0,16,2361,3754.71,18.226747572815533,2010-03-10 14:49:00,2011-12-05 15:15:00,635,3,0
13306.0,1,74,53.65,13.4125,2010-10-05 14:55:00,2010-10-05 14:55:00,0,429,1
13307.0,3,140,273.34,18.222666666666665,2010-04-26 13:28:00,2011-08-11 17:14:00,472,119,0
13308.0,4,1073,1670.37,23.52633802816901,2010-04-22 09:22:00,2011-11-17 09:31:00,574,22,0
13309.0,6,1914,1706.37,13.125923076923078,2010-11-12 12:10:00,2011-12-02 16:34:00,385,6,0
13310.0,5,816,1541.2,16.223157894736843,2010-11-02 17:03:00,2011-11-11 17:23:00,374,27,0
13311.0,2,305,598.57,23.02192307692308,2011-07-12 14:26:00,2011-12-05 12:55:00,145,3,0
13312.0,1,41,124.75,24.95,2010-09-14 14:36:00,2010-09-14 14:36:00,0,450,1
13313.0,12,2308,3445.32,18.42417112299465,2009-12-02 16:18:00,2011-11-17 16:48:00,715,21,0
13314.0,3,560,775.94,12.51516129032258,2011-09-27 10:20:00,2011-12-08 12:29:00,72,1,0
13315.0,1,232,310.26,14.102727272727272,2010-01-19 15:34:00,2010-01-19 15:34:00,0,688,1
13316.0,10,21372,13191.57,75.3804,2010-03-10 10:01:00,2011-11-02 13:40:00,602,36,0
13317.0,19,3149,6486.091,18.854915697674414,2009-12-13 11:11:00,2011-10-04 13:35:00,660,65,0
13318.0,3,304,640.76,32.038,2011-11-02 13:26:00,2011-12-08 18:51:00,36,0,0
13319.0,58,9270,22082.5,23.123036649214654,2009-12-06 14:46:00,2011-12-04 13:34:00,727,4,0
13320.0,6,1519,2228.1,14.854,2010-08-18 10:29:00,2011-09-22 18:07:00,400,77,0
13321.0,2,372,567.36,51.57818181818182,2011-09-14 15:18:00,2011-09-28 15:24:00,14,71,0
13322.0,1,117,199.48,7.9792,2011-11-22 14:21:00,2011-11-22 14:21:00,0,16,0
13323.0,5,175,787.85,37.516666666666666,2011-09-16 13:23:00,2011-12-06 17:12:00,81,2,0
13324.0,18,8448,10513.47,79.6475,2010-05-25 10:23:00,2011-11-03 16:28:00,527,35,0
13325.0,1,240,675.3,56.275,2011-09-19 10:36:00,2011-09-19 10:36:00,0,81,0
13326.0,1,140,281.76,21.673846153846156,2010-10-03 16:00:00,2010-10-03 16:00:00,0,431,1
13327.0,20,4479,9879.48,28.88736842105263,2009-12-18 15:35:00,2011-11-01 10:21:00,682,38,0
13328.0,1,680,1308.48,76.96941176470588,2011-01-27 15:22:00,2011-01-27 15:22:00,0,315,1
13329.0,8,3486,5112.97,40.903760000000005,2009-12-04 15:41:00,2011-11-08 10:29:00,703,31,0
13330.0,6,1975,2806.18,23.781186440677963,2010-02-23 10:12:00,2011-09-08 12:27:00,562,92,0
13331.0,1,54,262.4,21.866666666666664,2010-11-03 08:04:00,2010-11-03 08:04:00,0,401,1
13332.0,1,179,350.9,16.70952380952381,2011-11-25 13:30:00,2011-11-25 13:30:00,0,13,0
13333.0,3,685,1015.74,18.468,2010-02-19 09:26:00,2010-10-24 13:24:00,247,410,1
13334.0,5,3227,6263.75,13.049479166666666,2010-02-25 12:21:00,2011-09-18 15:21:00,570,81,0
13336.0,1,559,795.12,15.590588235294115,2011-09-23 14:05:00,2011-09-23 14:05:00,0,76,0
13337.0,1,980,1575.26,18.106436781609197,2010-06-11 13:27:00,2010-06-11 13:27:00,0,545,1
13338.0,4,1151,2445.62,19.10640625,2010-01-05 12:25:00,2011-07-05 09:06:00,545,157,0
13339.0,1,326,860.12,15.928148148148148,2011-05-23 08:31:00,2011-05-23 08:31:00,0,200,1
13340.0,12,9636,22100.56,102.7933023255814,2010-02-22 14:54:00,2011-10-25 13:15:00,609,44,0
13341.0,1,301,775.85,18.472619047619048,2011-03-24 09:50:00,2011-03-24 09:50:00,0,260,1
13343.0,1,135,353.43,18.60157894736842,2011-06-15 12:24:00,2011-06-15 12:24:00,0,177,0
13344.0,3,971,2543.72,21.37579831932773,2011-03-07 10:28:00,2011-10-03 09:45:00,209,67,0
13345.0,1,141,389.5,19.475,2011-02-25 09:01:00,2011-02-25 09:01:00,0,287,1
13346.0,6,180,299.4,49.9,2010-04-22 12:34:00,2010-09-03 11:41:00,133,462,1
13347.0,1,205,341.36,42.67,2011-09-30 13:28:00,2011-09-30 13:28:00,0,69,0
13348.0,1,136,233.76,16.697142857142858,2011-10-06 17:28:00,2011-10-06 17:28:00,0,63,0
13349.0,1,225,247.32,15.4575,2011-11-29 08:07:00,2011-11-29 08:07:00,0,10,0
13350.0,2,287,979.12,24.478,2011-09-21 13:33:00,2011-11-23 16:33:00,63,15,0
13351.0,1,117,373.94,23.37125,2011-10-04 12:55:00,2011-10-04 12:55:00,0,65,0
13352.0,1,321,397.98,16.5825,2011-10-10 13:55:00,2011-10-10 13:55:00,0,59,0
13354.0,1,604,743.53,14.579019607843136,2011-09-29 13:17:00,2011-09-29 13:17:00,0,70,0
13355.0,1,314,674.7,21.084375,2011-08-09 14:48:00,2011-08-09 14:48:00,0,121,0
13356.0,1,325,768.24,18.29142857142857,2011-09-20 14:33:00,2011-09-20 14:33:00,0,79,0
13357.0,5,2142,3838.36,9.619949874686718,2010-03-22 14:30:00,2011-03-27 13:56:00,369,256,1
13358.0,1,285,439.03,15.138965517241378,2011-03-16 11:52:00,2011-03-16 11:52:00,0,268,1
13359.0,2,381,1043.31,18.630535714285717,2010-11-01 15:05:00,2011-10-07 09:30:00,339,63,0
13360.0,4,942,1553.65,23.54015151515152,2010-01-08 11:16:00,2010-10-04 12:37:00,269,431,1
13361.0,2,324,1450.5,42.66176470588236,2010-04-01 07:49:00,2010-08-24 14:56:00,145,471,1
13362.0,7,2481,5394.07,18.100906040268452,2010-10-10 15:27:00,2011-11-30 14:41:00,415,8,0
13363.0,3,1146,1723.86,16.900588235294116,2010-10-26 11:07:00,2011-11-22 12:40:00,392,17,0
13364.0,1,71,134.95999999999998,13.496,2011-09-29 18:13:00,2011-09-29 18:13:00,0,70,0
13365.0,2,1247,2225.37,17.385703125,2011-05-06 12:00:00,2011-11-06 12:36:00,184,33,0
13366.0,1,144,56.16,56.16,2011-10-20 13:37:00,2011-10-20 13:37:00,0,49,0
13367.0,1,253,510.2000000000001,25.51,2010-10-04 10:00:00,2010-10-04 10:00:00,0,431,1
13368.0,4,606,1121.5,21.567307692307693,2010-10-12 10:43:00,2011-03-28 09:59:00,166,256,1
13369.0,1,298,616.5600000000001,22.020000000000003,2010-12-09 11:30:00,2010-12-09 11:30:00,0,365,1
13370.0,1,686,1509.74,19.355641025641027,2010-12-03 10:26:00,2010-12-03 10:26:00,0,371,1
13371.0,2,1019,2297.66,24.9745652173913,2010-03-17 15:29:00,2010-07-22 17:33:00,127,504,1
13372.0,1,159,378.64,16.46260869565217,2011-09-11 12:46:00,2011-09-11 12:46:00,0,89,0
13373.0,6,4263,7587.19,21.193268156424583,2009-12-06 12:34:00,2011-10-10 10:51:00,672,60,0
13374.0,2,135,422.8,24.87058823529412,2010-09-16 10:29:00,2010-10-21 10:04:00,34,414,1
13375.0,2,1124,1792.23,25.242676056338027,2010-09-21 08:12:00,2011-09-12 10:19:00,356,88,0
13376.0,3,493,1019.76,19.240754716981133,2011-04-19 13:03:00,2011-09-01 16:16:00,135,98,0
13377.0,2,748,1552.88,19.90871794871795,2010-03-04 10:06:00,2010-11-08 12:20:00,249,396,1
13379.0,3,601,572.56,5.902680412371134,2011-07-26 12:26:00,2011-11-13 13:45:00,110,25,0
13380.0,1,48,62.4,20.8,2010-10-03 10:18:00,2010-10-03 10:18:00,0,432,1
13381.0,12,5125,8224.37,23.10216292134832,2009-12-01 15:19:00,2011-11-08 11:58:00,706,31,0
13382.0,5,863,1387.58,16.134651162790696,2009-12-08 09:56:00,2011-03-04 10:03:00,451,280,1
13383.0,1,288,305.28000000000003,305.28000000000003,2010-06-14 11:45:00,2010-06-14 11:45:00,0,543,1
13384.0,11,4142,6680.83,25.30617424242424,2010-07-27 12:22:00,2011-11-09 11:04:00,469,30,0
13385.0,1,281,534.57,15.273428571428571,2011-01-14 09:52:00,2011-01-14 09:52:00,0,329,1
13386.0,2,514,835.46,26.950322580645164,2010-09-28 13:09:00,2010-10-21 12:52:00,22,413,1
13387.0,1,125,189.44,2.595068493150685,2010-10-18 14:07:00,2010-10-18 14:07:00,0,416,1
13388.0,3,701,1185.65,17.183333333333334,2010-04-15 10:18:00,2011-07-31 12:52:00,472,130,0
13389.0,3,429,797.96,15.646274509803922,2011-04-21 12:12:00,2011-11-28 14:01:00,221,10,0
13390.0,1,224,544.08,41.8523076923077,2011-09-26 08:38:00,2011-09-26 08:38:00,0,74,0
13391.0,1,4,59.8,59.8,2011-05-20 10:50:00,2011-05-20 10:50:00,0,203,1
13392.0,1,82,91.14,11.3925,2010-01-31 13:34:00,2010-01-31 13:34:00,0,676,1
13393.0,4,662,1131.45,16.397826086956524,2009-12-07 18:12:00,2010-05-05 09:34:00,148,583,1
13394.0,19,5354,6621.7,16.18997555012225,2009-12-01 11:58:00,2011-12-08 11:36:00,736,1,0
13395.0,3,1660,1180.23,14.57074074074074,2010-10-14 13:00:00,2011-06-07 15:04:00,236,184,1
13396.0,2,600,1360.99,31.65093023255814,2011-01-24 13:37:00,2011-11-10 16:59:00,290,28,0
13397.0,10,1336,3191.87,35.863707865168536,2010-01-20 09:50:00,2011-09-28 10:56:00,616,72,0
13398.0,2,341,670.34,17.18820512820513,2010-09-17 09:34:00,2011-05-31 13:17:00,256,191,1
13399.0,3,120,275.4,18.36,2010-07-08 17:47:00,2010-09-01 13:59:00,54,463,1
13400.0,1,284,310.83,13.514347826086956,2010-05-06 09:00:00,2010-05-06 09:00:00,0,582,1
13402.0,4,1107,1535.13,15.9909375,2010-05-24 10:56:00,2011-08-04 15:51:00,437,126,0
13403.0,3,114,229.5,25.5,2009-12-16 13:23:00,2011-11-22 08:28:00,705,17,0
13404.0,2,111,252.49,22.953636363636363,2011-05-11 11:57:00,2011-12-08 15:37:00,211,0,0
13405.0,6,855,1213.811,28.228162790697677,2009-12-15 14:13:00,2011-09-26 17:01:00,650,73,0
13406.0,2,292,568.92,63.21333333333333,2010-03-18 07:29:00,2010-10-08 14:44:00,204,426,1
13407.0,3,1690,2244.7,26.408235294117645,2010-02-16 11:13:00,2010-05-10 12:41:00,83,578,1
13408.0,106,29499,51733.462,61.58745476190476,2009-12-04 09:31:00,2011-12-08 09:05:00,733,1,0
13410.0,9,1244,2201.96,44.0392,2009-12-08 13:43:00,2011-11-15 15:33:00,707,23,0
13411.0,1,72,213.55,11.863888888888887,2011-08-24 13:57:00,2011-08-24 13:57:00,0,106,0
13412.0,1,176,487.35,14.333823529411765,2010-03-29 16:28:00,2010-03-29 16:28:00,0,619,1
13413.0,6,455,429.44,9.986976744186046,2010-01-21 17:43:00,2010-03-10 12:17:00,47,639,1
13414.0,6,2702,2494.14,45.348,2010-04-15 17:00:00,2011-07-29 11:45:00,469,133,0
13415.0,4,502,800.67,7.698749999999999,2009-12-11 14:20:00,2010-08-24 11:38:00,255,472,1
13416.0,3,208,940.8,36.18461538461538,2009-12-03 13:02:00,2011-10-27 08:56:00,692,43,0
13417.0,6,532,1669.49,21.681688311688312,2010-02-08 12:39:00,2011-12-05 08:49:00,664,4,0
13418.0,31,7606,12233.6,21.729307282415636,2009-12-11 12:51:00,2011-11-28 10:23:00,716,11,0
13419.0,1,275,221.06,13.81625,2011-10-07 12:49:00,2011-10-07 12:49:00,0,63,0
13420.0,2,101,159.85,19.98125,2011-06-22 11:35:00,2011-07-13 08:48:00,20,149,0
13421.0,8,2420,4103.12,15.085,2010-02-14 14:45:00,2011-10-30 14:21:00,622,39,0
13422.0,1,1326,2626.3,20.67952755905512,2011-10-06 13:42:00,2011-10-06 13:42:00,0,63,0
13423.0,1,141,217.03,18.085833333333333,2010-10-07 09:02:00,2010-10-07 09:02:00,0,428,1
13424.0,1,529,572.77,14.31925,2010-09-16 10:49:00,2010-09-16 10:49:00,0,449,1
13425.0,5,2382,3403.63,19.121516853932587,2010-05-09 14:35:00,2011-08-23 17:13:00,471,107,0
13426.0,22,4868,8167.38,23.81160349854228,2009-12-09 15:16:00,2011-12-09 08:59:00,729,0,0
13427.0,6,880,1006.53,19.356346153846157,2009-12-17 13:44:00,2011-11-20 13:02:00,702,18,0
13428.0,3,366,499.98,3.4720833333333334,2010-07-13 13:20:00,2011-11-29 14:20:00,504,9,0
13429.0,4,1390,1006.8,15.02686567164179,2011-09-25 15:59:00,2011-11-29 09:10:00,64,10,0
13430.0,2,751,679.45,13.866326530612248,2011-09-14 14:26:00,2011-11-21 08:19:00,67,18,0
13431.0,8,1570,3316.24,25.707286821705424,2010-02-18 11:53:00,2011-10-03 13:49:00,592,66,0
13432.0,2,217,439.1,3.955855855855856,2010-04-06 14:42:00,2010-05-17 13:18:00,40,570,1
13433.0,4,190,658.3199999999999,27.43,2010-01-12 08:59:00,2010-07-26 16:55:00,195,500,1
13434.0,5,864,1666.86,47.62457142857144,2010-02-22 09:54:00,2011-09-26 14:30:00,581,73,0
13435.0,9,2791,4475.2300000000005,29.44230263157895,2010-07-27 16:56:00,2011-12-04 14:45:00,494,4,0
13436.0,1,76,196.89,16.4075,2011-12-08 10:33:00,2011-12-08 10:33:00,0,1,0
13437.0,7,1283,3408.06,20.40754491017964,2011-06-02 14:30:00,2011-11-25 14:00:00,175,13,0
13438.0,1,10,46.5,46.5,2010-06-10 18:46:00,2010-06-10 18:46:00,0,546,1
13439.0,3,952,986.61,5.907844311377246,2010-07-01 14:36:00,2011-03-29 14:20:00,270,254,1
13440.0,7,573,1295.25,21.953389830508478,2010-09-14 10:34:00,2010-10-12 13:11:00,28,422,1
13441.0,2,520,720.9,18.971052631578942,2010-10-04 10:38:00,2011-09-09 09:38:00,339,91,0
13442.0,3,115,419.87,11.04921052631579,2009-12-01 14:59:00,2010-02-10 14:03:00,70,666,1
13443.0,6,809,1280.16,6.275294117647059,2010-01-31 13:30:00,2010-09-17 12:31:00,228,448,1
13444.0,2,337,631.6800000000001,10.891034482758622,2010-07-21 14:34:00,2010-11-30 13:02:00,131,373,1
13445.0,1,198,241.9,34.55714285714286,2010-03-23 15:34:00,2010-03-23 15:34:00,0,625,1
13446.0,11,2403,3881.89,20.21817708333333,2010-02-14 11:52:00,2010-10-05 18:51:00,233,429,1
13447.0,3,584,1129.14,19.13796610169492,2011-11-04 10:10:00,2011-11-16 13:38:00,12,22,0
13448.0,13,4404,9240.87,16.560698924731184,2009-12-06 12:14:00,2011-11-23 12:33:00,717,16,0
13449.0,1,222,291.88,15.362105263157895,2011-11-16 08:28:00,2011-11-16 08:28:00,0,23,0
13450.0,13,4318,4120.04,28.02748299319728,2010-04-15 19:15:00,2011-11-13 11:54:00,576,26,0
13451.0,11,5268,7190.92,6.9010748560460655,2010-03-21 16:13:00,2011-11-13 15:58:00,601,25,0
13452.0,3,6,729.8,243.26666666666665,2010-08-24 09:53:00,2011-03-25 14:19:00,213,258,1
13453.0,3,341,781.6899999999999,19.54225,2010-11-02 13:23:00,2011-06-27 09:34:00,236,165,0
13454.0,1,198,219.87,9.559565217391304,2010-03-08 14:40:00,2010-03-08 14:40:00,0,640,1
13455.0,6,985,2905.93,20.18006944444444,2009-12-09 08:58:00,2011-11-15 11:21:00,706,24,0
13456.0,6,765,1766.72,28.0431746031746,2011-05-16 15:34:00,2011-11-22 09:18:00,189,17,0
13457.0,2,96,148.22,16.468888888888888,2009-12-02 12:46:00,2010-01-20 08:48:00,48,688,1
13458.0,16,6760,11959.27,24.65828865979381,2010-11-16 14:01:00,2011-12-02 15:29:00,381,6,0
13459.0,2,986,1160.41,15.896027397260273,2010-01-26 13:35:00,2010-03-25 10:24:00,57,624,1
13460.0,2,286,183.44,10.790588235294118,2011-10-21 09:50:00,2011-11-10 17:17:00,20,28,0
13461.0,6,3132,4160.0,67.09677419354838,2010-04-21 16:01:00,2011-11-01 09:01:00,558,38,0
13462.0,5,697,1153.85,16.251408450704226,2009-12-14 09:48:00,2011-04-01 11:20:00,473,252,1
13464.0,6,1440,3097.64,20.514172185430464,2010-03-31 15:22:00,2011-10-12 15:01:00,559,57,0
13465.0,2,584,931.12,27.385882352941177,2010-05-02 15:30:00,2010-09-19 15:13:00,139,445,1
13466.0,5,660,1013.35,18.424545454545456,2010-03-21 13:50:00,2011-06-08 16:39:00,444,183,1
13467.0,2,584,1083.71,10.946565656565657,2011-11-03 16:56:00,2011-11-29 10:01:00,25,10,0
13468.0,72,5824,13390.51,18.39355769230769,2009-12-03 13:32:00,2011-12-08 10:39:00,734,1,0
13469.0,1,52,82.4,13.733333333333334,2010-02-24 15:03:00,2010-02-24 15:03:00,0,652,1
13470.0,2,100,165.0,16.5,2011-08-16 17:06:00,2011-09-01 14:57:00,15,98,0
13471.0,4,1590,2531.58,9.736846153846152,2011-10-23 13:10:00,2011-12-08 15:44:00,46,0,0
13472.0,2,310,592.24,21.15142857142857,2010-06-02 09:48:00,2010-09-02 09:41:00,91,463,1
13473.0,8,1000,2657.76,37.968,2009-12-15 19:02:00,2011-10-10 11:20:00,663,60,0
13474.0,3,334,663.79,5.106076923076923,2010-08-01 14:40:00,2011-04-17 13:53:00,258,235,1
13475.0,4,1012,1431.78,16.648604651162792,2011-02-14 12:36:00,2011-06-01 13:52:00,107,190,1
13476.0,5,713,2061.4700000000003,19.447830188679248,2010-03-05 09:39:00,2011-06-14 12:00:00,466,178,0
13477.0,11,2095,2834.17,17.937784810126583,2010-01-25 11:52:00,2011-11-02 12:04:00,646,37,0
13478.0,5,1189,2215.78,17.72624,2010-01-31 15:51:00,2010-08-27 13:23:00,207,468,1
13479.0,4,716,851.37,16.063584905660377,2010-08-19 16:18:00,2011-05-23 10:45:00,276,200,1
13480.0,2,362,627.82,15.31268292682927,2010-01-29 12:35:00,2010-10-19 11:53:00,262,416,1
13481.0,11,2055,3830.84,17.101964285714285,2009-12-04 12:37:00,2011-10-25 09:07:00,689,45,0
13482.0,2,187,336.09,16.804499999999997,2010-03-22 10:31:00,2011-04-21 17:03:00,395,231,1
13483.0,1,160,140.34,14.034,2011-10-05 11:53:00,2011-10-05 11:53:00,0,65,0
13484.0,3,224,790.72,20.2748717948718,2010-03-10 11:46:00,2011-04-12 16:30:00,398,240,1
13485.0,11,1798,3019.2200000000003,19.108987341772156,2009-12-03 13:46:00,2011-04-20 13:58:00,503,232,1
13486.0,3,669,1122.41,16.2668115942029,2011-07-07 17:19:00,2011-09-22 13:13:00,76,77,0
13487.0,5,362,846.87,17.283061224489796,2009-12-05 10:25:00,2011-10-13 12:07:00,677,57,0
13488.0,23,7891,15587.88,21.530220994475137,2010-01-25 10:13:00,2011-11-22 14:41:00,666,16,0
13489.0,4,560,449.52,32.10857142857143,2011-02-18 10:42:00,2011-08-26 13:16:00,189,104,0
13490.0,1,25,154.25,19.28125,2010-02-23 14:48:00,2010-02-23 14:48:00,0,653,1
13491.0,27,2385,4566.56,17.039402985074627,2009-12-07 08:24:00,2011-10-19 08:32:00,681,51,0
13492.0,3,408,1269.84,25.3968,2011-05-09 10:06:00,2011-07-26 14:25:00,78,135,0
13493.0,2,380,618.63,77.32875,2011-02-25 16:42:00,2011-03-09 15:35:00,11,274,1
13494.0,1,162,316.26000000000005,17.570000000000004,2011-02-01 11:58:00,2011-02-01 11:58:00,0,311,1
13495.0,10,2674,5374.26,36.5595918367347,2009-12-07 12:12:00,2011-12-02 11:21:00,724,7,0
13496.0,2,341,653.33,18.66657142857143,2010-12-15 10:17:00,2011-11-29 10:58:00,349,10,0
13497.0,6,579,1320.33,19.70641791044776,2010-02-08 10:27:00,2011-03-02 09:04:00,386,282,1
13498.0,1,362,327.38,19.25764705882353,2009-12-09 15:26:00,2009-12-09 15:26:00,0,729,1
13499.0,5,1365,1159.11,27.59785714285714,2011-03-15 08:52:00,2011-11-22 11:21:00,252,17,0
13500.0,4,838,1466.3,17.250588235294117,2010-11-03 13:16:00,2011-11-16 15:35:00,378,22,0
13501.0,3,1253,2885.11,25.30798245614035,2010-05-18 13:24:00,2011-02-24 18:59:00,282,287,1
13502.0,5,490,780.5,23.651515151515152,2010-06-09 10:52:00,2011-11-23 10:39:00,531,16,0
13503.0,6,1118,1905.39,9.623181818181818,2010-02-16 13:49:00,2011-09-29 13:23:00,589,70,0
13504.0,1,178,295.93,13.451363636363636,2011-10-06 13:20:00,2011-10-06 13:20:00,0,63,0
13505.0,4,2486,4393.63,20.435488372093022,2011-04-21 12:07:00,2011-09-28 11:56:00,159,72,0
13506.0,5,1174,1639.2,16.726530612244897,2010-09-05 12:33:00,2011-01-27 13:53:00,144,315,1
13507.0,4,1597,2479.16,15.303456790123455,2011-07-17 11:50:00,2011-12-06 13:13:00,142,2,0
13508.0,2,180,287.05,10.251785714285717,2010-03-07 11:58:00,2011-04-10 11:58:00,399,243,1
13509.0,8,1214,1114.72,22.74938775510204,2010-07-20 12:10:00,2011-12-01 10:10:00,498,8,0
13510.0,11,3044,4558.29,15.772629757785468,2009-12-21 11:53:00,2011-12-08 13:46:00,717,0,0
13511.0,1,60,282.76,56.552,2010-02-01 12:10:00,2010-02-01 12:10:00,0,676,1
13512.0,4,419,713.39,18.292051282051283,2010-05-05 13:22:00,2011-03-24 10:03:00,322,260,1
13513.0,3,364,824.59,20.61475,2010-02-22 16:36:00,2011-08-05 11:50:00,528,126,0
13514.0,4,288,815.9000000000001,38.85238095238096,2010-01-26 15:11:00,2011-09-27 09:39:00,608,73,0
13515.0,6,819,1265.82,16.655526315789473,2010-03-05 11:58:00,2011-09-28 11:26:00,571,72,0
13516.0,4,1114,1685.26,27.6272131147541,2010-10-18 08:52:00,2011-11-18 13:15:00,396,20,0
13517.0,3,1369,2128.42,15.09517730496454,2011-06-13 08:44:00,2011-10-11 11:43:00,120,59,0
13518.0,1,392,659.4399999999999,17.353684210526314,2011-09-15 10:29:00,2011-09-15 10:29:00,0,85,0
13519.0,2,133,343.21,18.063684210526315,2010-09-23 11:45:00,2011-09-22 18:24:00,364,77,0
13520.0,11,3289,6909.4,33.70439024390244,2009-12-17 11:11:00,2011-10-12 10:20:00,663,58,0
13521.0,3,736,1093.65,2.508371559633028,2011-11-29 15:09:00,2011-12-08 13:50:00,8,0,0
13522.0,1,44,125.8,25.160000000000004,2011-11-09 15:11:00,2011-11-09 15:11:00,0,29,0
13523.0,6,2354,5101.52,22.084502164502165,2010-11-02 14:55:00,2011-11-06 15:11:00,369,32,0
13524.0,5,324,680.1800000000001,25.19185185185185,2011-05-04 12:26:00,2011-10-30 12:34:00,179,40,0
13525.0,2,394,628.78,104.79666666666668,2011-04-05 15:36:00,2011-11-25 12:01:00,233,14,0
13526.0,2,1911,1182.0,26.863636363636363,2009-12-01 12:56:00,2009-12-01 13:13:00,0,737,1
13527.0,12,2762,4683.74,10.248884026258205,2010-01-21 12:37:00,2011-11-06 12:04:00,653,33,0
13529.0,2,74,307.76,20.517333333333333,2011-05-19 11:50:00,2011-09-22 09:15:00,125,78,0
