churn,total_revenue_log,avg_order_value_log,total_quantity_log,total_transactions_log,customer_lifetime_days_log
1,5.8763342398543505,2.8425281153307638,4.812184355372417,0.6931471805599453,0.0
0,7.655348030281802,3.03149175552865,7.079184394609668,2.1972245773362196,6.3818160174060985
1,6.825546894589419,2.825148455733996,7.025538314638521,1.3862943611198906,5.081404364984463
1,6.124420774356607,2.8496324319164437,5.8377304471659395,1.3862943611198906,3.912023005428146
0,6.940706379121823,2.870918531917826,6.3080984415095305,1.6094379124341003,6.428105272684596
0,10.092995723644439,3.2011008481009195,9.513403546466266,3.5263605246161616,6.595780513961311
1,6.0285917241892655,2.944736417764723,5.308267697401205,1.3862943611198906,4.762173934797756
0,5.010968571886377,3.251988176318403,4.6443908991413725,1.3862943611198906,4.700480365792417
0,9.363220244669996,2.7275600713265162,9.078978053779355,3.6109179126442243,6.570882962339584
0,6.908435047886894,2.9365886973050674,6.137727054086234,1.6094379124341003,5.648974238161206
0,4.413646418429337,3.063040393310073,4.02535169073515,0.6931471805599453,0.0
1,5.171903441692378,2.8291945844612982,4.0943445622221,0.6931471805599453,0.0
1,6.4185769852303105,2.9171991401853217,5.940171252720432,1.3862943611198906,5.991464547107982
1,5.459585514144159,4.085976312551584,4.795790545596741,0.6931471805599453,0.0
1,5.802480847440477,3.3502549029245805,5.780743515792329,1.0986122886681098,5.616771097666572
1,4.625952725170619,2.8820035082256483,3.295836866004329,0.6931471805599453,0.0
0,7.997605963315002,3.010822388360103,7.355001921105257,2.4849066497880004,6.368187186350492
0,9.443574442336539,3.1692736704740967,8.774003600200931,3.4011973816621555,6.586171654854675
0,8.590830195539068,3.2197825565199247,7.590852123688581,2.4849066497880004,6.0473721790462776
0,8.792917048563352,2.989324971077495,8.170751423757535,2.4849066497880004,6.309918278226516
0,6.673158893621945,2.8795450383984975,6.269096283706261,1.3862943611198906,3.912023005428146
0,5.3230099791384085,5.3230099791384085,3.8918202981106265,0.6931471805599453,0.0
0,9.186473818105341,2.8443847369795576,8.816853240627426,3.58351893845611,6.450470422144176
1,7.115541507975305,3.15114190083398,5.986452005284438,1.9459101490553132,5.869296913133774
1,6.42965495982885,2.825582493074311,5.631211781821365,1.0986122886681098,4.584967478670572
0,8.494587599482408,2.996556836232464,7.842671474979457,2.8903717578961645,6.594413459749778
1,4.194189897191817,2.643333886382519,3.58351893845611,0.6931471805599453,0.0
0,7.279339524855764,2.999036020692835,6.373319789577012,1.3862943611198906,6.142037405587356
1,6.32233181950912,2.9408161257392775,5.204006687076795,1.0986122886681098,4.718498871295094
1,5.781946495625555,3.253321843679362,5.488937726156687,0.6931471805599453,0.0
0,7.458232292377749,3.0971655755983156,7.810758116529357,2.302585092994046,6.587550014824796
0,9.760552079836312,5.311095838117974,10.670837343628586,2.995732273553991,6.354370040797351
0,6.49574882283055,2.7534059028230073,6.683360945766275,1.0986122886681098,3.1354942159291497
0,7.564394064725559,4.739443950045564,5.272999558563747,1.791759469228055,6.20050917404269
0,7.113321245755551,2.1654316950920487,6.395261598115449,1.0986122886681098,5.877735781779639
1,8.137474774308892,2.181590872515294,7.783224016336037,1.791759469228055,4.997212273764115
0,7.953160161817899,2.66812861346296,7.156176637480615,2.302585092994046,6.013715156042802
1,5.400648297645499,2.8884468294865804,4.59511985013459,1.0986122886681098,4.290459441148391
0,6.828365691312624,2.8778492328972742,6.259581464064923,1.3862943611198906,5.849324779946859
0,7.219056217032552,3.5109766914816927,6.831953565565855,1.3862943611198906,5.8805329864007
1,5.730424405602622,3.954763159104305,3.6635616461296463,0.6931471805599453,0.0
0,8.272813235438141,2.8833910315987774,7.664346632098617,2.5649493574615367,6.393590753950631
0,6.812851016782114,3.5099022985703714,5.8888779583328805,1.3862943611198906,5.351858133476067
1,6.919417015831408,2.964082104109622,5.673323267171493,1.6094379124341003,4.9344739331306915
0,6.519132538569087,2.8180372073311983,5.87493073085203,1.0986122886681098,3.2188758248682006
1,6.684774214466232,3.1710412040218015,5.817111159963204,1.6094379124341003,4.941642422609304
1,7.350862932514812,2.177226956155596,6.7226297948554485,1.3862943611198906,4.897839799950911
1,6.248854923817375,3.706832710235173,5.541263545158426,0.6931471805599453,0.0
1,8.487743783190949,2.532464854892186,7.845416036592485,2.4849066497880004,6.016157159698354
0,6.696935477356759,2.943175022815315,6.0063531596017325,1.3862943611198906,5.961005339623274
0,6.856725107869358,2.8876398550422344,6.226536669287466,1.3862943611198906,6.054439346269371
0,9.082070541595616,3.1470028605255638,8.140315540159985,3.2188758248682006,6.541029999189903
0,8.315128413561517,2.787452060537221,7.903226808730733,2.302585092994046,6.504288173536645
0,7.250805830963473,4.010293833151025,6.431331081933479,1.6094379124341003,5.820082930352362
0,9.421049333218992,2.582821027997774,8.88280805492444,3.58351893845611,6.565264970035361
1,5.054971107916307,3.6876286722122837,4.290459441148391,1.0986122886681098,3.713572066704308
1,8.06133859089476,2.6044536097107667,7.282761179605593,2.0794415416798357,6.093569770045136
1,4.857095538727753,2.141103687365928,3.871201010907891,0.6931471805599453,0.0
0,7.7502315340901236,2.777087516045981,7.507690077819904,1.6094379124341003,5.863631175598097
1,5.349390636732037,2.487009699984779,5.0689042022202315,0.6931471805599453,0.0
1,6.583533695739408,2.92380391306301,6.1463292576688975,1.3862943611198906,4.624972813284271
0,5.607271574275358,3.5532029051430256,3.970291913552122,1.3862943611198906,4.852030263919617
1,7.7424758038160455,2.517844178086542,6.762729506931879,2.3978952727983707,5.910796644040527
1,5.731819083350057,3.0681459540630365,4.820281565605037,0.6931471805599453,0.0
0,5.519899699795292,3.252736042356303,4.68213122712422,0.6931471805599453,0.0
1,5.85214500685857,3.4825818461199836,5.840641657373398,0.6931471805599453,0.0
1,5.243861180751978,2.8154087194227095,4.762173934797756,0.6931471805599453,0.0
0,7.427584250701029,2.938114430037195,6.508769136971682,1.9459101490553132,6.363028103540465
1,7.140381725185672,2.8673829196657947,6.1224928095143865,1.791759469228055,5.1647859739235145
0,6.1565551669735745,2.3803174415343977,5.777652323222656,1.0986122886681098,2.0794415416798357
0,6.233449479555548,2.826777235495992,4.882801922586371,1.3862943611198906,5.8971538676367405
0,5.84354441703136,5.153291594497779,5.303304908059076,1.0986122886681098,5.736572297479192
0,9.17824374217272,2.2697147113707263,9.642447411030767,3.6635616461296463,6.297109319933935
1,6.623666742040486,3.1687939176669473,5.921578419643816,1.6094379124341003,6.29156913955832
1,4.869225327808716,2.4654123083002006,3.4339872044851463,0.6931471805599453,0.0
1,5.182625892051845,3.269840493835761,4.248495242049359,0.6931471805599453,0.0
1,6.038061832484764,2.8024171752851705,5.568344503761097,1.0986122886681098,3.295836866004329
1,7.229650354603547,3.8824450305890155,6.717804695023691,1.6094379124341003,5.3612921657094255
0,6.825036493805135,3.7565487227522576,6.186208623900494,0.6931471805599453,0.0
1,4.915591745409362,2.7753626491225063,3.8066624897703196,0.6931471805599453,0.0
0,8.028021421545077,2.2856324065195137,7.932362154339751,2.4849066497880004,6.590301048196686
0,10.29327879825586,3.634145395908968,9.407878894574997,4.060443010546419,6.601230118728877
0,6.040683190895481,3.244841658132864,5.0689042022202315,1.9459101490553132,6.025865973825314
0,5.640949165484632,2.7584430902465966,5.267858159063328,1.6094379124341003,6.066108090103747
0,10.988780700611546,3.2638824923699503,10.631615701991318,3.367295829986474,6.579251212010101
0,8.900651244261311,4.05813481543261,9.043931533642278,3.091042453358316,6.3835066348840055
0,5.982499480722332,2.9430744122046435,5.730099782973574,1.3862943611198906,6.045005314036012
1,4.8154311114712876,4.130354999745133,4.976733742420574,0.6931471805599453,0.0
0,7.7974063039073975,3.4001174336487994,6.851184927493743,2.1972245773362196,6.366470447731438
1,6.087524445802853,2.336739804111533,5.049856007249537,0.6931471805599453,0.0
1,5.751429128123554,3.0869127256379834,4.465908118654584,0.6931471805599453,0.0
1,5.468524168478886,2.549874766136334,4.343805421853684,0.6931471805599453,0.0
0,11.667694753419712,3.5757875284035805,11.005925846037767,5.318119993844216,6.5998704992128365
0,9.55422010522581,3.928570148846797,8.144969417087875,3.2188758248682006,6.186208623900494
0,7.7505372437587425,3.9626400712246723,7.200424892944957,1.3862943611198906,6.553933404025811
0,7.669159060048065,3.0626251638453024,6.499787040655854,2.5649493574615367,6.393590753950631
1,10.914081593854366,3.9764481272791183,10.17458282138351,4.02535169073515,6.133398042996649
0,7.797340573893407,4.344259864033739,7.644440761556566,2.6390573296152584,5.908082938168931
0,4.32280727501391,2.5952547069568657,4.976733742420574,0.6931471805599453,0.0
1,6.041919990596475,6.041919990596475,1.9459101490553132,0.6931471805599453,0.0
0,9.502279868722015,2.65080294069883,8.593598522618644,3.367295829986474,6.559615237493242
0,10.271023699486712,3.941460950342975,9.678404621840867,3.367295829986474,5.75890177387728
0,5.339267352876991,5.339267352876991,5.666426688112432,0.6931471805599453,0.0
1,6.545924207894034,2.683436016808808,6.171700597410915,1.6094379124341003,6.102558594613569
0,9.367166327203728,3.209803904847216,8.79133399330135,3.6375861597263857,6.364750756851911
0,6.566165972461445,3.113703843625197,6.056784013228625,1.3862943611198906,6.2878585601617845
0,7.444307127319008,4.059925635351641,6.727431724850855,2.302585092994046,6.476972362889683
1,4.290459441148391,4.290459441148391,4.61512051684126,0.6931471805599453,0.0
0,6.4043354974767395,3.6562594085446385,5.44673737166631,1.0986122886681098,5.638354669333745
0,8.56675829333907,3.4181078966304215,8.370315995555478,2.302585092994046,6.4457198193855785
1,7.002628999915781,3.235204013701349,6.950814768442584,1.0986122886681098,4.143134726391533
0,7.034414361284253,2.844934300452507,6.630683385642372,1.3862943611198906,6.198478716492308
0,7.992427521791549,2.544432005946373,6.638567789166521,2.5649493574615367,6.56244409369372
1,5.777280737165245,3.3258749971945356,5.198497031265826,0.6931471805599453,0.0
1,3.0726933146901194,2.424802725718295,2.4849066497880004,0.6931471805599453,0.0
0,9.832352924840173,3.881865141131694,8.422003004412488,3.6375861597263857,6.431331081933479
1,5.461201229449516,2.750391041591735,4.31748811353631,0.6931471805599453,0.0
0,8.611721247259522,2.9177190867499934,8.277666160851503,2.3978952727983707,6.376726947898627
0,6.218878965272838,2.873828258313304,5.676753802268282,0.6931471805599453,0.0
0,7.880354508063847,2.7122293993375197,7.63433723562832,2.9444389791664403,6.400257445308821
0,7.790038246643707,2.851881408592892,6.727431724850855,2.302585092994046,6.040254711277414
1,4.911919321157098,2.5850261827303695,4.709530201312334,0.6931471805599453,0.0
1,3.4531571205928664,3.4531571205928664,2.5649493574615367,0.6931471805599453,0.0
1,5.6515413628105104,1.8983092773971002,5.53338948872752,0.6931471805599453,0.0
0,6.828051680471256,2.877552568325543,6.373319789577012,1.0986122886681098,4.990432586778736
1,6.229989200460494,2.5064325553665263,5.594711379601839,1.0986122886681098,4.04305126783455
0,8.472917322466122,2.836061632821075,7.931644021454311,1.6094379124341003,5.69035945432406
1,5.072482697422336,2.1460426663303833,4.007333185232471,0.6931471805599453,0.0
0,8.293862122521706,2.829044836625677,8.134467570277563,2.6390573296152584,6.466144724237619
0,5.561335263505108,2.90569815085001,4.852030263919617,0.6931471805599453,0.0
1,5.577841251298354,5.577841251298354,3.4657359027997265,0.6931471805599453,0.0
1,5.456388921118531,3.1002970181245213,5.6937321388027,1.0986122886681098,4.356708826689592
0,4.174387269895637,3.4965075614664802,3.4965075614664802,0.6931471805599453,0.0
0,8.106143518614155,3.1458778198493325,7.329093736246592,2.0794415416798357,6.470799503782602
1,4.360547602996758,3.287157332284606,3.044522437723423,0.6931471805599453,0.0
1,5.305541211637356,2.8738000167728206,4.02535169073515,1.3862943611198906,5.225746673713202
0,7.814492521251219,3.0660251261455174,7.21890970761906,1.9459101490553132,5.802118375377063
1,8.12339476217512,5.238051187427787,8.39479954320217,1.0986122886681098,5.68697535633982
0,8.74441800304595,3.0406692186118036,8.04237800517328,2.6390573296152584,6.51471269087253
0,8.950753247682654,1.848820852118589,8.365206834418355,2.833213344056216,6.198478716492308
0,7.291819683550217,2.76131327137853,6.577861357721047,2.0794415416798357,5.926926025970411
0,9.012374681354098,3.4643174444329623,8.437067146936952,2.1972245773362196,6.045005314036012
0,7.103881116752489,2.394671004421157,6.47543271670409,1.791759469228055,5.948034989180646
0,8.945017134061462,2.9467372648759436,8.550627967502475,2.8903717578961645,6.470799503782602
0,5.7303919480814,2.663871128620781,5.556828061699537,0.6931471805599453,0.0
1,6.006599434692252,2.923862597221751,5.293304824724492,0.6931471805599453,0.0
1,4.9152251092915975,3.1594796149115445,3.4011973816621555,1.0986122886681098,4.59511985013459
0,7.261590193853443,4.965303144098114,5.58724865840025,2.0794415416798357,6.329720905522696
0,5.437687927995845,2.6717522712768327,5.043425116919247,0.6931471805599453,0.0
0,6.57060281105606,5.18850250054083,4.976733742420574,1.6094379124341003,4.499809670330265
0,9.062166296614707,2.474216038689843,8.427706024914702,3.295836866004329,6.555356891810665
0,7.424797539358498,3.019891561876247,7.155396301896734,1.6094379124341003,5.616771097666572
1,6.111400818443195,4.047362138105581,5.147494476813453,1.3862943611198906,4.990432586778736
1,7.856218869202286,2.7513201061341857,6.725033642166843,1.3862943611198906,5.808142489980444
1,7.672003773368138,2.8272610235700846,6.885509670034818,2.0794415416798357,5.627621113690637
0,6.188715766456242,3.508994925353399,6.037870919922137,0.6931471805599453,0.0
1,7.3937798842820515,2.9162234735056205,6.884486652042782,1.3862943611198906,5.820082930352362
0,7.468045125403372,2.4571781836539994,6.813444599510896,1.9459101490553132,6.129050210060545
1,7.369940927299805,2.788412384365204,6.818924065275521,1.3862943611198906,5.673323267171493
0,8.646177260619517,3.163735340827771,8.46863300080086,2.302585092994046,6.385194398997726
0,7.319321735948278,2.7776881977844803,6.900730664045173,1.791759469228055,5.683579767338681
0,7.271599462399201,2.555913103309254,6.966024187106113,1.6094379124341003,4.672828834461906
0,4.530446639792155,3.175968323856924,4.04305126783455,0.6931471805599453,0.0
1,6.173536072646727,2.7136813750628406,4.672828834461906,1.0986122886681098,5.236441962829949
0,9.135238521473575,3.6881953966705714,8.657998068007258,2.833213344056216,6.419994928147142
1,2.9258461460898246,2.284930157755325,1.3862943611198906,0.6931471805599453,0.0
1,5.922114468973189,3.643358938812127,4.795790545596741,1.0986122886681098,4.59511985013459
0,7.280807382151422,3.4215067499578575,7.459914766241105,1.3862943611198906,5.905361848054571
1,6.785791014157531,2.625697258451685,6.269096283706261,1.0986122886681098,4.882801922586371
0,7.026560014747387,2.7007395929898292,6.915723448631314,1.791759469228055,5.918893854273146
0,7.537062361117244,2.4352251162446774,6.816735880594968,1.791759469228055,6.226536669287466
0,6.734686780300234,3.8643255773384504,5.6937321388027,1.3862943611198906,6.212606095751519
0,4.7622594012308666,1.5315439362493708,4.997212273764115,0.6931471805599453,0.0
0,6.151476586982076,2.414379216369775,5.438079308923196,1.3862943611198906,5.627621113690637
1,4.257030144499196,4.257030144499196,3.8918202981106265,0.6931471805599453,0.0
0,7.878666763110549,2.4473259244525885,7.390798521735676,2.4849066497880004,6.587550014824796
0,9.15860908694789,2.2393968965067637,8.421122722665503,2.5649493574615367,6.577861357721047
1,6.724373159990861,2.9483785771705207,6.049733455231958,1.0986122886681098,5.0369526024136295
0,6.202211578085641,2.059876386184996,6.118097198041348,0.6931471805599453,0.0
0,6.240665632741481,2.8944375554024098,5.198497031265826,1.0986122886681098,5.902633333401366
0,9.551102678786863,3.0664057310943664,9.080117784926209,3.091042453358316,6.548219102762372
1,6.3514265826367975,2.881030881810581,5.910796644040527,0.6931471805599453,0.0
1,4.467056883858457,3.1146258034944014,3.7612001156935624,0.6931471805599453,0.0
1,5.888018863654928,2.9922789492664394,5.147494476813453,0.6931471805599453,0.0
0,4.805495367221621,2.4862693572439363,5.308267697401205,0.6931471805599453,0.0
0,8.858962800721406,3.830893596397405,8.301025253838453,2.772588722239781,6.4425401664681985
0,7.439729682398054,2.341747368400776,7.4342573821331355,2.3978952727983707,5.62040086571715
1,4.282206299391671,4.282206299391671,2.5649493574615367,0.6931471805599453,0.0
0,7.363209831835215,3.042041967878431,6.710523109452428,1.3862943611198906,4.499809670330265
1,5.90811011171277,1.9072482083310656,5.929589143389895,1.6094379124341003,5.662960480135946
0,4.750135956238277,4.065602093356446,3.258096538021482,0.6931471805599453,0.0
0,5.567122383230129,2.301481035470912,6.736966958001855,1.0986122886681098,4.574710978503383
1,6.348544409056351,3.542935205309708,5.733341276897746,1.3862943611198906,5.241747015059643
1,5.1101185725812055,1.3327237208643015,4.7535901911063645,0.6931471805599453,0.0
0,7.847598461513884,2.8210040366203626,7.396335293800808,1.9459101490553132,6.3835066348840055
0,4.778114580969449,1.6223200968857063,3.9318256327243257,0.6931471805599453,0.0
0,6.160743078929981,3.8769759703505784,5.7899601708972535,1.0986122886681098,5.655991810819852
1,5.155485717440494,1.4620973245353912,4.430816798843313,0.6931471805599453,0.0
0,8.029380721959248,2.852070716277993,7.604396348796338,2.0794415416798357,6.408528791059498
1,5.924282535024994,3.0268483705027243,5.3230099791384085,0.6931471805599453,0.0
0,8.512226879679845,2.823845889382394,8.146129510025405,2.1972245773362196,6.052089168924417
0,9.707100945028303,4.386839310511058,9.394327208089198,4.219507705176107,6.595780513961311
0,6.769745301020691,2.9914732166336075,6.248042874508429,1.6094379124341003,4.68213122712422
1,7.124164203520231,2.7145517474444643,6.946975992135418,1.6094379124341003,4.948759890378168
1,7.366002572529271,3.173999729856847,6.35088571671474,2.0794415416798357,5.820082930352362
0,7.882031860054945,2.8136177959093853,7.789040401657477,2.3978952727983707,6.569481420414296
1,6.874880785908055,2.888088451380323,6.061456918928017,0.6931471805599453,0.0
1,7.938873572287031,7.938873572287031,5.54907608489522,0.6931471805599453,0.0
1,9.033402696050894,2.7355872315367424,8.87570644462861,2.6390573296152584,5.808142489980444
0,6.285737352883712,3.7428940424201746,5.187385805840755,1.6094379124341003,6.391917113392602
0,7.595638629866984,2.1780123269144145,7.204892510204673,2.302585092994046,6.519147287940395
0,9.049057149266432,3.188417744079945,8.662504922576291,2.6390573296152584,6.483107351457199
0,5.8706519268912345,2.837162754110475,5.75890177387728,0.6931471805599453,0.0
0,7.912174097426949,2.6566955864902084,7.544861068658458,2.3978952727983707,6.583409222158765
0,6.670867709875668,1.8794435463517798,5.739792912179234,1.3862943611198906,3.7376696182833684
0,8.25648275861493,2.989714201228428,7.993957547573565,2.4849066497880004,6.238324625039508
1,8.091085483333597,2.724860085062511,7.995306620290822,2.0794415416798357,5.43372200355424
1,4.414009680526933,4.414009680526933,4.574710978503383,0.6931471805599453,0.0
1,5.813354111085492,4.215794939028875,5.697093486505405,0.6931471805599453,0.0
0,6.503509427278702,4.900046319020113,6.240275845170769,1.6094379124341003,6.280395838960195
0,4.153242203469586,2.6047616115962793,4.48863636973214,0.6931471805599453,0.0
1,4.346787982581173,2.0706530356467567,2.4849066497880004,0.6931471805599453,0.0
0,7.198250889720467,3.2661122219195433,5.983936280687191,1.791759469228055,6.210600077024653
1,6.743364009514037,2.6275301067705206,5.501258210544727,1.0986122886681098,4.787491742782046
1,4.4942386252808095,4.4942386252808095,3.4339872044851463,0.6931471805599453,0.0
1,6.877419775186018,4.324764143019835,6.343880434126331,1.9459101490553132,6.142037405587356
0,7.676450465777419,3.042735127149327,7.325807502595773,1.0986122886681098,4.5217885770490405
0,9.696529186594761,4.875812096021671,8.909505512946101,2.833213344056216,6.579251212010101
1,5.747671760225922,2.4980931342112203,5.19295685089021,1.0986122886681098,4.795790545596741
1,5.5556690891919835,3.388899853851749,4.605170185988092,0.6931471805599453,0.0
0,5.883322388488279,5.19295685089021,5.303304908059076,0.6931471805599453,0.0
1,5.087287645617338,2.8387860230912647,4.1588830833596715,0.6931471805599453,0.0
0,8.758063491390523,1.7492686903138601,8.19863945529737,3.4339872044851463,6.440946540632921
0,7.214210036757201,2.022666685985611,6.658011045870748,2.0794415416798357,5.442417710521793
0,7.071114855037561,2.8021315560349755,7.380879035564116,1.6094379124341003,6.429719478039138
1,5.880393311842194,1.8970009301801034,5.093750200806762,1.0986122886681098,4.0943445622221
1,6.939321773198559,2.932636389475913,6.091309882077698,0.6931471805599453,0.0
0,6.614524507599939,3.0768641314777447,6.0330862217988015,1.0986122886681098,4.418840607796598
1,6.467698726104354,3.324736215567678,4.859812404361672,0.6931471805599453,0.0
0,6.915356317754957,3.109849022117742,6.093569770045136,1.9459101490553132,6.352629396319567
1,7.375061523554606,2.8985165158479513,7.049254841255837,1.791759469228055,5.484796933490655
0,7.461364492082669,2.143127426699247,6.756932389247553,2.1972245773362196,6.322565239927284
1,4.758577732617404,1.3222636475341738,3.8918202981106265,0.6931471805599453,0.0
0,6.551651600411697,3.043705777816867,5.860786223465865,2.0794415416798357,6.320768294250582
1,7.153865075522958,1.918285319637997,6.363028103540465,1.791759469228055,6.061456918928017
0,4.810068296960951,1.7063629492708252,3.6635616461296463,0.6931471805599453,0.0
0,6.897927140663157,3.134740308624035,5.918893854273146,1.0986122886681098,5.945420608606575
0,8.12812196625448,2.296346677117485,7.943072717277933,2.4849066497880004,6.230481447578482
0,6.218839134950008,3.0466534987323772,5.796057750765372,1.6094379124341003,4.174387269895637
0,6.145643797955656,2.9397315603606926,5.723585101952381,1.0986122886681098,4.174387269895637
0,7.383945978772432,3.849496934144771,7.1284959456800365,2.302585092994046,6.385194398997726
1,5.549231714807603,2.62481350919841,4.6913478822291435,1.0986122886681098,3.7376696182833684
1,5.536073630230092,2.40759354668533,5.375278407684165,0.6931471805599453,0.0
1,5.992214265998528,3.0917598992817124,4.90527477843843,1.0986122886681098,5.44673737166631
0,7.990275447898748,3.6975451317705863,8.011686729127847,1.6094379124341003,6.304448802421981
1,3.959097412814075,2.6284657217593677,3.784189633918261,0.6931471805599453,0.0
0,6.808443101858514,3.3763709059458487,6.249975242259483,1.3862943611198906,6.220590170099739
1,5.015622835607295,3.1087420304577167,3.5263605246161616,0.6931471805599453,0.0
0,6.943296152901229,3.1571669197768846,6.113682179832232,1.791759469228055,5.963579343618446
0,7.268487979081614,1.690835826756266,6.249975242259483,2.302585092994046,6.45833828334479
0,6.325469456665338,4.258480932956278,4.962844630259907,0.6931471805599453,0.0
1,6.8512907420010105,4.662495252607361,5.351858133476067,1.0986122886681098,2.8903717578961645
1,6.353413061299374,2.523245564014449,5.5134287461649825,1.3862943611198906,5.823045895483019
0,9.071732113851352,1.7108553518745606,8.592486175451668,3.6888794541139363,6.021023349349527
1,6.584183472833434,2.996468844324389,5.929589143389895,0.6931471805599453,0.0
0,7.653807953637001,3.1847438563492414,7.469083884921234,1.791759469228055,5.3981627015177525
0,8.721934861930668,3.043752791536455,8.830250570199247,2.995732273553991,6.568077911411976
0,9.18597185686055,3.1741593238855006,8.31996102188653,3.6109179126442243,6.593044534142437
0,8.075797232617925,2.116991826353072,8.204945165019208,2.4849066497880004,5.521460917862246
0,9.092985994432782,2.9348690210631125,8.789507786736896,3.367295829986474,6.602587892189336
1,7.074116816197362,6.3818160174060985,5.993961427306569,0.6931471805599453,0.0
0,5.38623666458592,1.183068320208426,5.537334267018537,0.6931471805599453,0.0
0,5.626037126031348,2.967195615411802,4.574710978503383,1.0986122886681098,4.07753744390572
0,4.941499555261394,2.270707354096023,5.0369526024136295,0.6931471805599453,0.0
1,5.891229761312137,2.99533745878279,5.298317366548036,0.6931471805599453,0.0
1,5.491661286623727,1.763565734857273,4.948759890378168,1.0986122886681098,5.517452896464707
0,7.57057726369597,2.1734090899991596,6.752270376141742,1.791759469228055,6.361302477572996
0,6.262064039578487,3.167674059472522,5.948034989180646,2.0794415416798357,6.263398262591624
0,7.27020849649701,2.6599033484820422,7.214504414151143,1.6094379124341003,6.345636360828596
0,4.932673752626544,2.7915058813719864,4.30406509320417,0.6931471805599453,0.0
0,7.750885897035204,2.489906036763115,7.310550158534422,2.0794415416798357,6.259581464064923
1,5.863204948412558,2.830133740631488,5.308267697401205,0.6931471805599453,0.0
0,7.1809757852429135,3.286490492165952,6.018593214496234,1.6094379124341003,5.963579343618446
0,5.925217901289056,2.978992949549693,5.3230099791384085,1.6094379124341003,6.364750756851911
1,5.309207849379209,2.801914114121514,4.5217885770490405,0.6931471805599453,0.0
0,8.121358561033485,2.7450456629965894,7.80710329012598,1.9459101490553132,6.398594934535208
1,6.601107828643053,2.772473919731858,5.616771097666572,0.6931471805599453,0.0
1,6.662608931774919,2.7566486727458654,6.063785208687608,1.3862943611198906,4.624972813284271
1,6.833688844427256,4.540748991300837,5.940171252720432,1.791759469228055,5.4116460518550396
1,5.733179451506989,3.008000460656185,4.787491742782046,0.6931471805599453,0.0
1,5.345344071975791,5.345344071975791,0.6931471805599453,0.6931471805599453,0.0
0,8.108274125256557,2.409150979461481,7.3901814282264295,2.4849066497880004,6.236369590203704
0,6.903255168657213,2.8823452814624346,6.274762021241939,1.791759469228055,6.1903154058531475
1,7.085014041433629,2.8661138501906485,6.320768294250582,1.9459101490553132,5.6240175061873385
1,7.432797368219404,2.8658524690643192,6.904750769961838,1.3862943611198906,6.124683390894205
1,7.005761820334205,2.859185678792008,6.598509028614515,1.6094379124341003,5.384495062789089
0,6.676466142281509,2.7696480820376825,6.483107351457199,1.9459101490553132,6.0867747269123065
0,8.382431327786959,3.597784362072309,7.899153483343097,2.0794415416798357,6.282266746896006
0,5.8888779583328805,5.198497031265826,4.574710978503383,0.6931471805599453,0.0
1,7.106360205849192,3.0280276973869347,6.0330862217988015,1.3862943611198906,5.564520407322694
0,7.1596884047191836,3.1934722323187392,6.1224928095143865,1.3862943611198906,6.003887067106539
0,6.428250657915328,2.155330334637918,5.846438775057725,1.6094379124341003,5.241747015059643
0,5.076423034634259,3.9902178530132026,2.5649493574615367,1.0986122886681098,5.918893854273146
1,4.138680376042152,2.799108932049177,3.295836866004329,0.6931471805599453,0.0
1,7.105777926002176,2.8103213341434765,6.57507584059962,1.6094379124341003,5.765191102784844
0,8.231032627549666,2.9563024123171817,7.767263996757308,2.833213344056216,6.455198563340122
1,4.000949214622548,2.6680958855951773,4.31748811353631,0.6931471805599453,0.0
0,5.614368213050261,2.9560901382815477,4.948759890378168,1.3862943611198906,6.159095388491933
0,7.42139892838148,3.1997475616867153,6.97914527506881,1.6094379124341003,6.354370040797351
0,7.442709453846698,2.6480116254758737,7.557472901614746,1.9459101490553132,5.955837369464831
0,7.34096524739886,2.846254867479057,6.705639094860003,1.791759469228055,5.926926025970411
0,6.396212731621162,3.17896687493431,5.723585101952381,1.0986122886681098,4.983606621708336
1,4.8342958089798485,3.2561716096118976,3.7376696182833684,0.6931471805599453,0.0
0,8.145062274064983,2.966518224712388,7.744569809354496,2.5649493574615367,6.573680166960646
0,6.655363127308804,2.6038121138283112,6.329720905522696,1.3862943611198906,4.290459441148391
1,5.740628575776864,2.714875341600017,5.4510384535657,0.6931471805599453,0.0
0,9.487409071310847,4.3357261187566865,9.96988372217581,2.3978952727983707,6.401917196727186
0,8.777569481170776,2.9884516186751533,8.055157731819678,2.995732273553991,6.493753839851686
0,6.464214402021743,3.4976584141329488,5.720311776607412,1.3862943611198906,3.6109179126442243
0,10.00258600232169,3.1831672614973483,9.134646527606982,4.07753744390572,6.590301048196686
0,7.709353195546886,2.763421834414964,7.326465613840322,1.9459101490553132,5.993961427306569
0,6.342755020769874,3.962301239361555,5.921578419643816,1.0986122886681098,2.70805020110221
0,5.300714491147758,2.19491079148595,4.770684624465665,0.6931471805599453,0.0
0,6.670576188703463,3.65109104805228,5.170483995038151,1.791759469228055,4.406719247264253
0,9.260507682681968,4.390087805950654,9.041803370152845,2.9444389791664403,6.269096283706261
0,6.516636764580894,4.047864228339559,5.484796933490655,0.6931471805599453,0.0
1,5.644598481302753,3.121212108437262,4.948759890378168,0.6931471805599453,0.0
0,9.19831637255775,3.3974359303005617,8.40737832540903,3.044522437723423,6.52649485957079
